ISEA7_ID,STRING_ID,LATITUDE,LONGITUDE,NDVI_jan,NDVI_feb,NDVI_mar,NDVI_apr,NDVI_may,NDVI_jun,NDVI_jul,NDVI_aug,NDVI_sept,NDVI_oct,NDVI_nov,NDVI_dec,NDVI_NS,NDVI_NW,PrecJan,PrecFeb,PrecMay,PrecJun,PrecJul,PrecAug,PrecNov,PrecDec,Prec_NW,Prec_NS,Tmean_NW,Tmean_NS
597,597,70.1545,19.3976,0,0.000539933,0.078410199,0.200592419,0.417772784,0.574353178,0.692688421,0.623809524,0.487401593,0.178950136,0.011736033,0,2.996617919,0.269636301,87.5,71.6764679,40.02941132,48.98529434,62.04411697,64.76470947,78.76470947,85.13235474,80.76838303,53.95588303,-56.14338303,76.38970947
598,598,70.5009,-105.5175,0,0,0.000213412,0,0,0.079639155,0.303595545,0.294610462,0.054484766,0,0,0,0.732329928,0.000213412,3.114816189,2.963905096,6.604331493,9.237195015,19.43829536,22.60398674,5.462014675,3.797181129,3.834479272,14.47095215,-301.7987366,4.889481068
599,599,70.519,-52.0183,0,1.57875E-05,2.53258E-05,2.43391E-05,0.025274802,0.127984329,0.183399445,0.164829726,0.052434564,0.002762484,0.003856661,0,0.553947205,0.006660258,20.84634781,20.80957222,23.37581825,27.85894203,34.78287125,37.57027817,39.42216492,28.64785957,27.43148613,30.89697742,-162.7697754,10.21939564
600,600,70.5589,75.1426,0,0,0.000270862,0,0.000634342,0.336053697,0.604762186,0.549930904,0.220063073,0.017004404,0,0,1.711444203,0.017275266,23.06755638,19.82185936,21.41394234,29.44320107,33.59638596,49.8459549,22.56411362,23.30077362,22.18857574,33.57487106,-227.7099762,19.54421234
601,601,70.553,127.826,0,0,3.78921E-05,0.00011447,0.082837265,0.410477073,0.533410918,0.47905065,0.110403462,0.000354916,0,0,1.616293838,0.000392808,11.88504028,13.33905602,20.69987679,36.79889679,55.22501373,52.12875366,17.14071083,19.27099991,15.40895176,41.21313524,-382.7061768,58.07694626
602,602,70.697,-116.8159,0,0,0,0,0.000134633,0.1370341,0.281126257,0.263326668,0.056945279,4.4295E-05,0,0,0.738566938,4.4295E-05,5.845656395,4.304066658,9.846580505,14.82994461,28.84473228,29.8253231,8.995378494,5.598890781,6.185998082,20.83664513,-276.3387146,8.266173363
603,603,70.4847,-39.8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.9837112,113.1684113,98.74954224,94.76705933,83.33405304,106.8097763,142.9041138,111.2092819,118.8163795,95.91510773,-274.2355652,-87.79187012
604,604,69.7174,61.7559,0,0.000119103,0,0,0.037649705,0.349646009,0.593939001,0.587255993,0.332673852,0.058810295,0.001283663,0,1.90116456,0.060213061,18.36666679,17.125,19.83333397,25.80833244,40.19166565,41.47499847,28.63333321,22.65833282,21.69583321,31.82708263,-189.9083405,53.03541565
605,605,70.4847,140.1931,0,0,8.77988E-05,0,0.10165384,0.486275736,0.607366339,0.54657815,0.248184991,0.008767333,3.9613E-05,0,1.990059057,0.008894745,6.292870522,6.281806946,11.28334332,23.36047935,35.87092972,34.38199234,7.574369907,6.240626812,6.597418547,26.22418618,-340.3478088,38.1001091
606,606,70.6975,-78.7721,0,0,8.45876E-05,0,0.000123263,0.077111682,0.312824977,0.30680563,0.065630168,2.34346E-05,0,0,0.762495721,0.000108022,6.484300137,7.697952271,14.09044361,11.70068264,32.68122864,38.20887375,13.80443668,7.861774921,8.962116003,24.17030716,-276.4074097,-1.268259406
607,607,70.6346,101.25,0,6.58162E-06,0.000135621,5.9833E-07,0.025856808,0.428369999,0.580646644,0.469224739,0.130890953,0.000678905,0,0,1.634989741,0.000821107,11.06792545,10.46755981,20.39232445,36.94517136,43.50776672,48.24215698,17.73164749,15.41395092,13.67027092,37.27185488,-319.5030518,46.7604332
608,608,70.1125,-102.2186,0,0,0.000371132,0,0,0.054137979,0.245787543,0.234930827,0.031084092,0,0,0,0.565940441,0.000371132,2.383938313,2.089108944,6.168316841,9.305830956,18.78107834,23.00220108,4.954895496,2.49614954,2.981023073,14.3143568,-300.954895,1.257425785
609,609,70.1296,-54.4612,0,0,0,0,0.007876828,0.126777276,0.239088866,0.217800901,0.058728909,0.000545557,0,0,0.650272781,0.000545557,22.36099625,21.11618233,22.21161842,26.45643234,34.80083084,41.64730453,44.72199249,30.46473122,29.66597557,31.27904654,-156.4854736,6.532157898
610,610,70.3823,78.7595,0,0,7.59382E-05,0,0.00010274,0.351084865,0.595398633,0.534745588,0.223141041,0.009919067,0,0,1.704472867,0.009995005,28.79668427,22.41883087,22.49953079,34.487957,41.28808212,53.6280899,26.26712608,27.83453178,26.32929325,37.97591496,-234.0391846,31.01587486
611,611,70.3894,123.7472,0,0.000061138,0.000329066,0.000349446,0.130038542,0.541510522,0.635377336,0.554141716,0.146872071,0.002035736,4.08622E-05,0,2.008289632,0.002466802,11.36074162,12.11159229,20.50386429,31.28655243,43.70510101,40.21483612,17.47078896,17.411129,14.58856297,33.92758846,-358.0699463,68.10417175
612,612,70.4242,-156.4981,0,0,0,0,0.02646874,0.357637924,0.518922037,0.473268095,0.215686922,0.008365197,0,0,1.591983718,0.008365197,5.610908031,5.599600792,4.728300571,10.52876663,26.39374733,32.66012573,8.123378754,5.957099915,6.322746873,18.57773507,-243.6957855,25.46109009
614,614,70.2795,23.8665,0,0.000378802,0.004684183,0.016150299,0.138921627,0.423323698,0.553265824,0.54143245,0.387479432,0.138879536,0.003683915,0,2.060573331,0.147626435,49.67551804,44.63337326,37.2263298,45.20669556,68.80657959,53.92032242,53.66743469,53.79792023,50.44356155,51.28998184,-124.5858841,71.66036224
615,615,70.5233,-85.6446,0,0,0.000288395,0,0,0.048194976,0.290358605,0.285029199,0.044540543,1.46591E-05,0,0,0.668123322,0.000303054,4.224729538,3.055006981,12.15044689,12.60178661,26.13822365,37.53361511,10.84203148,4.843441486,5.741302371,22.10601807,-271.0552368,6.165020943
616,616,70.3113,-71.6478,0,0,2.66239E-05,0,0,0.004431325,0.084395735,0.105454345,0.015390606,0.000745247,0,0,0.20967201,0.000771871,8.708175659,7.474301338,23.93515015,19.91065979,38.74956894,47.10072327,20.31493568,10.53294277,11.75758886,32.42402554,-264.7605286,-12.13470173
617,617,70.35,94.0692,0,8.62192E-06,0.000105268,2.40612E-06,0.014863383,0.42827589,0.592173516,0.483464171,0.132154739,0.002433787,7.12411E-06,0,1.650934106,0.0025548,19.51100731,16.98480606,27.01984406,45.93829346,54.96961212,59.80496216,28.38170624,28.45643425,23.33348846,46.93317795,-301.028595,35.90829468
618,618,70.35,108.4308,0,1.43599E-05,0.000219587,1.61549E-05,0.019206775,0.356278281,0.54615794,0.448004993,0.105846477,0.000299564,0,0,1.47551062,0.00053351,11.2906723,10.9795475,22.5457077,40.22249603,50.2807579,51.30647659,17.65261841,14.03904533,13.49047089,41.08885956,-339.2312622,42.84807968
619,619,70.2762,144.2392,0,0,7.25716E-06,0,0.099297265,0.497748891,0.622323019,0.548091381,0.267681051,0.017128907,0.000297432,0,2.035141607,0.017433597,8.202484131,6.698136806,9.32857132,22.63850975,35.77795029,34.52173996,9.286025047,7.067080975,7.81343174,25.56669283,-320.9873352,39.89394379
620,620,69.6162,-122.0453,0,0,0,0.002214366,0.024264358,0.234393371,0.329238322,0.304137886,0.088810864,0.000580106,0,0,0.983059167,0.000580106,6.183206081,5.371501446,9.862595558,15.97201061,27.8549614,33.55979538,11.1806612,7.404580116,7.534987211,21.81234074,-246.9223938,19.68765831
621,621,70.2761,-35.7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.5717392,127.0459595,108.1745377,112.0372696,83.35590363,124.8717422,154.696579,116.4434814,129.9394398,107.1098633,-272.4660645,-100.3826828
622,622,70.2893,59.0522,0,0,1.89735E-05,0,4.20128E-05,0.264118328,0.571161595,0.548874477,0.321036221,0.043671649,0.00016979,0,1.705232633,0.043860413,21.60706902,19.96465683,21.4989605,26.03742218,42.00207901,44.8336792,31.02286911,24.97297287,24.39189196,33.59303522,-174.5171509,48.37681961
623,623,69.8571,-143.7804,0,0,0,0,0.054468463,0.425169964,0.56206149,0.502873666,0.228687988,0.011730099,0,0,1.773261571,0.011730099,7.422460079,4.43315506,6.014705658,12.94117641,24.50935745,27.01470566,9.470588684,6.453208447,6.944853067,17.6199863,-250.164444,22.97894478
626,626,69.9289,168.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,14,26.66666603,25,12,9,9.25,17.41666651,-305.9166565,39.91666794
627,627,70.1098,82.7089,0,3.17501E-06,0.000121331,0,6.8036E-07,0.395184212,0.671931353,0.582617305,0.217871437,0.013442977,3.15509E-05,0,1.867604988,0.013599034,25.99687004,19.56258774,20.50521469,38.22774506,44.99304581,55.28546524,28.88873482,30.69853973,26.28668308,39.7528677,-243.6194305,43.32206345
628,628,70.1352,119.7459,0,0,6.67632E-06,0.000309539,0.168964398,0.608470232,0.681178454,0.567436145,0.136433507,0.000948645,4.64544E-06,0,2.162792275,0.000959967,9.602563858,9.588492393,18.54127502,28.29205704,35.47842407,33.19637299,14.63352108,14.66854286,12.12328005,28.87703228,-356.1219482,68.52345276
629,629,70.3015,-95.7292,0,0,0.000381298,8.07591E-06,0,0.062781575,0.265433936,0.249782238,0.037936027,0,0,0,0.615941853,0.000381298,3.731277466,3.292510986,8.565638542,11.21585941,22.74625587,27.69779778,5.740969181,3.701321602,4.116519809,17.5563879,-310.2284241,-0.373127759
631,631,69.4096,-135.185,0,0,0,0,0.005354331,0.215635529,0.370753676,0.32384702,0.124409449,0.008661417,0,0,1.040000004,0.008661417,7.485714436,6,9.771428108,12.34285736,26.60000038,38.62857056,9.971428871,7.514285564,7.742857218,21.8357141,-251.8428497,52.62857056
632,632,70.4405,-22.6341,0,0,0,1.62351E-05,0.003129892,0.048283139,0.132801827,0.150518941,0.041188408,0.001986478,0,0,0.375938442,0.001986478,48.62181854,44.45636368,28.94000053,31.98908997,36.73272705,53.13090897,45.24727249,51.3963623,47.43045425,37.69818163,-158.4272766,-1.791818142
634,634,70.1493,158.225,0,0,0.000698123,0,0.031238648,0.408034823,0.570014802,0.51199457,0.2505957,0.006731632,0,0,1.771878543,0.007429756,9.083180428,6.950680733,6.619801044,14.87780666,26.70886993,21.38755989,10.34302521,8.427677155,8.701140881,17.39850938,-311.0987244,41.20150757
635,635,69.578,-126.9739,0,0,1.74849E-06,0.000884734,0.040906416,0.333009671,0.485627454,0.416260347,0.160981365,0.005549695,0,0,1.437669987,0.005551443,6.652951717,5.761180878,8.191412926,15.23792458,21.74150276,29.39803314,9.172629356,6.738819122,7.081395268,18.64221835,-256.3991394,30.5831852
636,636,69.978,-31.8091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.1384888,114.8022079,96.17287445,112.6246033,73.15930939,126.2706604,133.8428955,100.069397,114.9632473,102.0568619,-241.2666473,-85.14984131
637,637,70.7311,54.7667,0,0,0,0,0.000431946,0.197097858,0.419077638,0.386861641,0.233273336,0.011095613,0,0,1.236742419,0.011095613,22.96212196,21.96212196,22.38636398,26.91666603,42.65151596,48.74242401,29.75757599,26.98484802,25.41666698,35.1742425,-143.0359802,42.35037994
638,638,69.978,148.1909,0,0,6.10231E-06,0,0.073935604,0.50908799,0.629918813,0.508184838,0.20243523,0.008052814,8.2913E-07,0,1.923562475,0.008059745,13.05110455,10.83943176,10.23280716,23.99022102,37.6230278,32.93722534,15.11798096,10.99810696,12.50165606,26.19582033,-323.0906067,52.7642746
639,639,70.0133,-151.9099,0,0,3.09052E-05,0,0.046266788,0.409278273,0.541430581,0.483962577,0.216765859,0.013900666,0,0,1.697704078,0.013931571,6.542000771,4.986057758,3.89926815,15.32798862,22.776577,38.55524445,10.10247517,7.348553658,7.244771838,20.13976955,-274.9463196,47.72080994
641,641,70.0492,28.0296,0,0.002084755,0.00274849,0.002790701,0.187999597,0.493994669,0.587819576,0.567624591,0.442522435,0.222219967,0.015912297,0,2.28275157,0.242965508,32.86956406,25.58642578,29.11240768,46.04135895,67.56874847,60.78578949,36.54436111,33.01731873,32.00441742,50.87707615,-81.85710144,71.40597534
642,642,69.6595,174.0231,0,0,0,0,0.059669078,0.435150296,0.54443446,0.483355871,0.182755721,0.020465528,0,0,1.705365426,0.020465528,11.80372906,9.34543705,6.127575874,15.03532887,27.50147247,30.80078506,13.93326759,9.792934418,11.21884203,19.86629057,-279.0682068,27.16658401
643,643,69.8347,-93.426,0,0,0.000265522,0,0,0.070672277,0.325760406,0.322849096,0.070819481,4.74941E-05,1.52209E-05,0,0.79010126,0.000328237,4.829048634,5.234789848,10.38474751,14.06298161,24.02099419,30.98586082,7.0591259,4.577977657,5.42523551,19.86364603,-308.3088074,4.414309978
645,645,69.7942,86.6584,0,1.86098E-06,0.000105662,6.2033E-07,0.000350278,0.407191047,0.675965857,0.560294534,0.20790524,0.005621195,6.8589E-07,0,1.851707577,0.005729405,19.53365326,15.02392387,17.63891602,40.43923569,46.88899612,58.0098877,31.06889915,32.22169113,24.46204185,40.74425888,-258.9160156,53.17025375
646,646,69.7937,115.8477,0,0,0.000141122,0.000652254,0.215587335,0.618554414,0.686064535,0.546826105,0.168627749,0.006073211,0,0,2.236312391,0.006214333,9.946883202,8.563931465,18.10846138,32.28435135,39.31456757,35.79898071,14.95896912,12.38645077,11.46405864,31.37659025,-349.1470947,75.69791412
647,647,69.297,-83.1131,0,0,0.000202854,0,4.10763E-06,0.031370307,0.287335537,0.297370485,0.066083594,2.68576E-05,0,0,0.68216403,0.000229711,8.294372559,6.811928749,15.73977852,14.2409811,29.06589699,45.76815796,19.80856133,10.71091843,11.40644526,26.20370364,-273.1845703,2.805194855
648,648,69.8118,-75.0697,0,0,0.000023645,0,3.42049E-05,0.046698653,0.197557909,0.205623376,0.04753564,6.65733E-05,1.0816E-06,0,0.497449783,9.12999E-05,6.19594574,5.773470879,18.94772339,14.31792355,36.50533295,40.47439575,16.2916069,6.733997345,8.748755217,27.56134391,-261.9881897,2.634868383
649,649,69.7699,97.7166,0,0,0.00011392,6.55656E-06,0.021186696,0.391209508,0.533670802,0.423316765,0.10147154,0.000181535,1.04417E-05,0,1.470861867,0.000305897,16.44288826,14.91441345,28.68660545,48.54533768,57.18930817,62.65192413,25.01749992,23.05249786,19.85682487,49.26829386,-327.4513855,32.07031631
650,650,69.7699,104.7834,0,0,6.97125E-05,2.4677E-05,0.111975127,0.520227123,0.620928964,0.477114572,0.122586231,0.002447752,2.25442E-05,0,1.852856694,0.002540008,9.772611618,9.103503227,20.409235,37.92961884,45.09745407,50.15000153,16.16910744,13.07579613,12.0302546,38.39657736,-329.7129822,50.51464844
651,651,69.4318,-129.5079,0,2.5565E-06,3.83475E-05,0.000497097,0.125701052,0.532170411,0.64612976,0.537827952,0.246044814,0.02571724,0.000262467,0,2.088371085,0.026020611,5.887379646,4.762050629,5.896582127,12.15293598,23.2857151,29.71165657,7.383435726,7.090271473,6.280784369,17.76172245,-256.4715271,47.75690079
652,652,69.5702,-27.9913,0,0,0,0,0.000790856,0.011474213,0.016734281,0.014912699,0.002222299,0.000177473,1.9436E-06,0,0.046134347,0.000179417,100.1964569,97.60574341,79.38322449,92.50250244,70.47310638,115.9979935,88.92248535,86.78048706,93.37629318,89.5892067,-200.574173,-59.6723175
653,653,69.1759,49.3486,0,0,0,1.19985E-05,0.082918635,0.486449202,0.649703794,0.574368203,0.432881909,0.116433444,0.022354706,0,2.226333741,0.13878815,25.80044937,23.03587532,22.63677216,31.53138924,40.82959747,53.29148102,28.97757912,24.98430443,25.69955206,37.07230997,-118.8766785,60.69562912
654,654,69.5936,152.0204,0,0,3.04129E-05,0,0.067314919,0.52013292,0.639843973,0.543040468,0.238819726,0.008700163,0,0,2.009152007,0.008730575,13.43086338,11.07763863,8.493102074,20.63201714,32.44273376,27.01058769,14.49213982,11.35996151,12.59015083,22.14461017,-330.0702515,61.90222931
658,658,69.5151,-162.571,0,0,0,0.000319829,0.188738816,0.522194163,0.627477626,0.556477179,0.28450295,0.015621275,0,0,2.179710563,0.015621275,7.513689518,6.393742085,6.198174477,10.72620583,31.00782204,37.5280304,9.546284676,7.804432869,7.814537287,21.36505818,-209.9654541,36.76564407
660,660,69.2768,17.1294,0,0.002331527,0.018584722,0.071291542,0.28552817,0.554115955,0.690510274,0.657909819,0.49948871,0.224186518,0.052440945,0,2.758844471,0.297543712,97.6634903,82.1333313,51.14603043,61.01904678,75.41904449,81.75238037,97.12063599,101.107933,94.50634766,67.33412552,-30.86031723,80.030159
661,661,69.2231,-139.933,0,0,0,6.27226E-05,0.104522763,0.480383402,0.593333273,0.506415859,0.198155127,0.004697454,5.70205E-06,0,1.882873147,0.004703156,5.912460804,5.297318459,6.317034721,18.52760315,30.77287102,38.66876984,9.096214294,6.51577282,6.705441594,23.57156968,-257.0175476,26.78509521
664,664,69.2697,162.0664,0,0,0.000112894,3.54575E-05,0.116503641,0.513936851,0.595872258,0.507230496,0.181220962,0.003004108,1.22267E-06,0,1.914799665,0.003118224,9.321990967,6.495274067,6.644612312,15.14618778,27.23692513,24.87901688,10.86452389,8.873346329,8.888783813,18.47668552,-291.8389893,22.84703827
665,665,69.554,-147.2853,0,0,0,8.46303E-05,0.109189185,0.443596709,0.527584362,0.450017768,0.2036157,0.020541549,0,0,1.734088354,0.020541549,7.845093727,6.157860279,6.753200054,18.55004883,27.77059364,32.90023041,10.50804043,8.72399044,8.308746219,21.49351823,-267.4845886,46.11133957
667,667,69.318,32.3523,0,0.001133017,0.002761487,0.003023382,0.245359743,0.596506928,0.669090409,0.639541392,0.444743228,0.185149279,0.040896796,0,2.598265082,0.229940579,38.27151489,29.34556389,32.44496155,52.97331619,62.5650444,63.01534271,45.33689117,41.15076828,38.52618456,52.74966621,-80.17061615,79.26500702
668,668,69.6296,171.2187,0,0,9.25573E-05,0,0.087528231,0.472692938,0.554553027,0.491498902,0.213555441,0.003048635,0,0,1.819828539,0.003141192,11.60980511,7.957689762,5.403626442,16.26930809,30.38750839,29.72666168,14.25990582,10.58562756,11.10325706,20.44677615,-307.906311,36.46272659
669,669,69.4694,-159.4626,0,0,0,0,0.139206256,0.558471618,0.672412139,0.582308618,0.268827195,0.014925361,0,0,2.221225826,0.014925361,7.342801571,7.535829544,5.998385906,11.84828949,32.47094727,38.62750244,9.459005356,7.755648613,8.023321271,22.23628128,-227.4438324,31.85038757
671,671,69.4016,20.6379,0,0.000357308,0.003466724,0.011526255,0.121103245,0.399093741,0.564620356,0.544632667,0.359771214,0.13261504,0.022209724,0,2.000747478,0.158648796,57.51621628,45.41320038,36.64555359,49.57649612,72.08050537,62.9427681,53.48111343,56.9580307,53.3421402,55.3113308,-105.2059326,67.72491455
672,672,69.0447,-90.1877,0,1.99679E-06,0.000537803,0,0,0.057009738,0.326078776,0.301471642,0.06164163,0.000259583,3.19487E-05,0,0.746201785,0.000831331,3.508113623,2.840770721,13.55983734,13.97870159,28.56287956,38.79310226,8.288032532,4.013184547,4.662525356,23.72363019,-287.028656,12.50938129
673,673,69.4496,-68.598,0,0,0,0,1.13267E-05,0.009670276,0.15428423,0.175649135,0.046189148,0.002109893,0.000477675,0,0.385804115,0.002587567,10.15946484,8.8484478,25.5088253,21.69750404,31.91783333,41.56360245,24.79001808,13.0121727,14.20252585,30.17194128,-247.4164581,-8.858338356
674,674,69.3684,90.4307,0,6.6986E-05,0.000571488,1.62199E-05,0.000705881,0.264669728,0.516701434,0.427404237,0.123754544,0.002190737,6.74073E-06,0,1.333252045,0.002835952,23.22179031,18.69325638,26.20168686,49.00680923,59.0210762,66.23021698,35.10700226,33.94909287,27.74278545,50.11494732,-286.1890259,40.68376923
675,675,69.3684,112.0693,0,6.29585E-06,0.000141657,0.0001979,0.177450977,0.578859995,0.653449087,0.523888795,0.186196124,0.008889747,0.000131793,0,2.120042879,0.009169493,11.0006485,9.900194168,21.44620895,38.28839874,48.52527618,46.66753006,17.5534668,13.40861988,12.96573234,38.73185349,-338.0657043,74.98800659
676,676,69.2879,-111.9254,0,0,4.78179E-06,0,0.000887591,0.135484987,0.335958164,0.30369132,0.090092128,0.000296699,3.87097E-06,0,0.86611419,0.000305352,3.580294609,3.964936972,5.845021248,9.910939217,22.53260803,24.55820465,6.414445877,4.068022251,4.506924927,15.71169329,-280.9124451,10.17268562
677,677,69.2508,-45.4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.62059784,71.98565674,68.10299683,68.81356049,71.87940216,77.20241547,99.22946167,77.69230652,79.38200569,71.49959373,-233.9943848,-39.37654877
678,678,69.3657,68.3967,0,0,0,0,0.013640844,0.375045721,0.59061237,0.556527681,0.285021415,0.017028612,0.000978298,0,1.820848031,0.01800691,14.91876793,12.6879549,18.10364151,29.93501472,35.49243546,44.711483,19.37030792,19.22352982,16.55014014,32.06064367,-206.7575684,45.35420227
679,679,69.2508,134.5099,0,6.3432E-07,0.000659481,0.003220439,0.296396849,0.596723531,0.649374142,0.558071301,0.214128828,0.014676878,0.003422364,0,2.317915089,0.018759356,7.581160545,8.654824257,15.93220329,32.43481064,44.09778214,41.8200798,11.5531292,10.63233376,9.605361938,33.57121897,-400.3869934,69.67047119
680,680,69.3439,-108.2413,0,0,4.80123E-05,0,0.001468079,0.1589237,0.401190722,0.360291104,0.104811928,0.000122911,1.64614E-06,0,1.026685533,0.00017257,2.524369717,3.750840425,6.404201508,8.657142639,21.78193283,23.91932678,5.418907642,4.085294247,3.944853008,15.19065094,-292.915863,17.46228981
681,681,69.2269,-49.2387,0,0,2.57244E-06,3.74174E-06,0.013654998,0.051464539,0.06289531,0.05845083,0.019956315,0.00124249,0.001051302,0,0.206425734,0.002296364,27.16972351,28.19381523,30.39590073,35.61057281,42.29521942,41.30636597,43.60913467,33.29233933,33.06625319,37.40201473,-174.1706238,18.38259697
682,682,69.2117,71.471,0,6.81733E-06,1.0226E-05,0,0.011528673,0.363282724,0.586571846,0.541338879,0.283456322,0.014260717,6.6469E-05,0,1.786178443,0.01434423,18.49934578,16.09289169,21.38508415,29.90405655,34.12908936,50.203228,21.54775429,21.90449142,19.5111208,33.90536451,-217.8680725,33.37494659
683,683,69.2412,130.6041,0,0,0.000417321,4.10966E-05,0.154241949,0.434835281,0.515927246,0.452826042,0.146179606,0.012164581,0.002141681,0,1.704051222,0.014723583,8.931900024,9.66275692,20.52166748,41.40110779,54.07983017,52.7618103,12.18247032,13.76539612,11.13563085,42.19110394,-414.4212952,58.76376724
684,684,69.7195,-115.6057,0,0,2.36813E-05,0,5.43276E-05,0.172582683,0.296220403,0.272760297,0.087287696,0.000358701,1.53232E-05,0,0.828905406,0.000397706,6.148499012,6.37598753,10.21906281,13.67298603,30.49499702,32.98736191,11.16219044,6.619800091,7.576619267,21.84360194,-264.5246277,19.26987839
685,685,69.172,-41.6001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5893326,111.9335709,97.83769989,91.27487183,86.00752258,103.1737595,141.8615875,113.6911011,118.768898,94.57346344,-251.9949341,-69.11289215
686,686,68.9817,63.8015,0,0,0,9.1205E-07,0.044235552,0.43838508,0.686820913,0.625111723,0.320836942,0.044615267,0.001578147,0,2.115391122,0.046193415,17.99906731,16.41099739,23.27819252,32.2101593,44.42264557,46.98275757,25.769804,22.35647774,20.63408661,36.72343874,-199.2519836,54.27935791
687,687,69.172,138.3999,0,0,0.000206365,5.47629E-05,0.158580222,0.515977884,0.595169451,0.497555127,0.146076948,0.004630742,0.000809391,0,1.913414396,0.005646498,7.635471344,8.532395363,18.52814102,34.71400452,50.95680618,47.40281296,10.71007824,8.919829369,8.949443579,37.90044117,-388.1549377,40.97537613
688,688,68.9844,-133.2055,0,6.73313E-05,0.000108745,0.000513534,0.101369605,0.537086166,0.654346484,0.57117769,0.286072322,0.02262624,0.000521283,0,2.150565801,0.023323599,9.627734184,7.668179989,10.51093674,13.91539383,26.27981758,35.15930557,11.47626877,10.28188229,9.763516307,21.46636343,-255.3566895,62.36700439
689,689,69.5248,-24.9984,0,0,0,0,0,0.001618164,0.018041111,0.030520137,0.013188505,0.000474452,0.000179098,0,0.063367916,0.00065355,80.00960541,75.64937592,53.80787659,60.51585007,53.77713776,82.36791229,68.67435455,75.43131256,74.94116211,62.61719418,-153.8434143,-14.42507172
690,690,68.9738,48.4932,0,0,0,0.000132938,0.128861165,0.517428501,0.671142255,0.600719221,0.454095533,0.173436275,0.031591506,0,2.372379613,0.20502778,26.3928566,22.72959137,23.09183693,32.88265228,40.68367386,54.4642868,30.54081726,26.21938705,26.47066307,37.78061247,-108.8941345,62.54209137
691,691,69.1275,155.7053,0,0,1.31836E-05,0,0.070432785,0.523197634,0.624117061,0.543525905,0.296297533,0.014709291,2.8281E-05,0,2.057570918,0.014750755,12.33464432,9.840707779,7.848574162,18.26384735,30.80367088,24.29662323,13.21796131,10.99442768,11.59693527,20.30317891,-325.7539368,64.41052246
692,692,69.304,-104.1955,0,0,0.000163215,0,9.4792E-07,0.106818233,0.362458227,0.341797202,0.095693081,1.64768E-05,7.56208E-06,0,0.906767692,0.000187254,3.342704773,3.66359663,7.67280674,11.28065968,21.17498779,25.54192925,6.161900043,3.961221457,4.282355726,16.41759586,-298.9125061,11.83579731
693,693,69.4161,-53.2181,0,0,5.65967E-06,7.28683E-05,0.046485698,0.217300203,0.29195337,0.272906457,0.136883355,0.014569405,0.004979095,0,0.96560195,0.01955416,21.34952545,20.41710663,21.51636696,26.60717964,33.47940826,39.85955811,40.82365417,29.07497406,27.91631508,30.36562824,-144.8474121,15.25527954
694,694,68.6048,75.7337,0,4.14422E-05,9.86719E-06,0,0.013925139,0.427556257,0.6231549,0.5609423,0.251061569,0.022072617,4.51071E-06,0,1.876640165,0.022128437,25.64147568,21.48989487,24.98945427,34.03778458,38.88049316,55.24385071,25.7315464,25.73857689,24.65037346,38.28789568,-230.2654877,32.69178391
695,695,69.1431,126.7115,0,4.27404E-05,0.000152887,0.000158416,0.133673275,0.503758612,0.587396482,0.5054997,0.148268589,0.002352636,5.31597E-06,0,1.878755074,0.00255358,12.70549774,13.23723793,25.87598228,42.38219833,58.73396683,55.0291214,19.68848228,18.17539215,15.95165253,45.50531721,-386.7499084,63.41361237
696,696,68.8259,-119.9644,0,0,0,0.000378046,0.006791774,0.225082918,0.363575438,0.331144409,0.091824475,8.95829E-05,8.6974E-07,0,1.01879706,9.04526E-05,7.459811211,6.435114384,11.03861713,17.50291824,34.54692459,38.20296478,14.28693295,9.146834373,9.332173228,25.32285619,-251.4759827,21.75044823
697,697,69.0056,-37.7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.1599579,139.0643158,116.9007263,110.1962433,90.5089035,124.1553421,167.7912292,132.3901672,143.3514175,110.4403038,-256.8013,-88.73540497
698,698,69.1869,61.4019,0,2.11572E-06,0,2.11572E-06,0.0627869,0.435510657,0.627616539,0.589916114,0.349377803,0.033115436,0.002916852,0,2.065210129,0.036034404,21.03324127,19.0465374,23.31966782,29.75401688,44.64265823,46.94847488,30.92576218,24.77728462,23.94570637,36.16620445,-184.3338013,59.90443039
699,699,69.0056,142.2453,0,6.3912E-07,0.000245424,1.91737E-05,0.202833235,0.565625971,0.629429771,0.531309235,0.210849143,0.013008317,0.000106734,0,2.140066529,0.013361114,7.880936623,6.940963268,12.32717705,26.69854927,42.08476257,40.10586929,9.157651901,7.39610815,7.843914986,30.30408955,-353.7598877,49.65163422
700,700,69.1606,-154.9,0,0,0,0,0.131694718,0.578722107,0.680460352,0.589215147,0.245368338,0.026487255,0,0,2.225460661,0.026487255,8.638298035,8.532241821,6.078232288,17.11358452,31.64255333,45.92045975,12.01963997,10.07103157,9.815302849,25.18870747,-261.8220825,43.68322372
